call_key,call_id,customer_key,campaign_key,bot_key,call_start_time,date_key,attempt_number,connection_status,days_past_due_at_call,dpd_bucket_at_call,outstanding_amount_at_call,risk_segment_at_call,fallback_flag,confidence_score,sentiment,sentiment_score,escalation_flag,call_duration_seconds,call_end_time,task_started_flag,task_completed_flag,resolution_flag,containment_flag,ptp_flag,ptp_amount,payment_status,payment_amount,hangup_reason,call_status,intent_key,identity_verified_flag
1562,072f7dcd-5017-4f98-bc80-11d191390bd0,19,4,1,2026-02-08 08:44:53,20260208,1,Connected,0.0,0,0.0,Low,1,0.6207195387930835,Neutral,0.2519332798869436,0,94,2026-02-08 08:46:27,1,1,1,1,0,,,,Customer Hung Up,Completed,18.0,1
6590,24feba2d-d480-493e-9de8-d43a6233e658,19,4,4,2026-02-13 14:06:36,20260213,2,No Answer,0.0,0,0.0,Low,0,,,,0,7,2026-02-13 14:06:43,0,0,0,0,0,,,,Network Drop,Failed,,0
9953,d83be30b-b8d3-4565-a394-281cef849abd,19,5,2,2026-02-23 13:35:52,20260223,1,Connected,0.0,0,0.0,Low,0,0.8451659601999003,Positive,0.4497709357417919,0,95,2026-02-23 13:37:27,1,1,1,1,0,,,,Customer Hung Up,Completed,11.0,1
8382,61fc6af3-7236-44b6-911a-5762204c5ae1,20,1,2,2026-01-07 14:32:24,20260107,1,Connected,42.0,31-60,35558.509375984555,Medium,1,0.8310389964206493,Neutral,0.1141207426558741,0,24,2026-01-07 14:32:48,1,1,1,1,0,,,,Customer Hung Up,Completed,7.0,1
639,0c015f75-a408-45e2-af77-6ca4165d207b,20,3,2,2026-01-08 12:29:21,20260108,1,Voicemail,83.0,61-90,59252.56503790205,High,0,,,,0,14,2026-01-08 12:29:35,0,0,0,0,0,,,,Voicemail,Failed,,0
1541,76f83695-8010-44f7-9241-238cd1847360,20,5,5,2026-02-09 14:23:44,20260209,1,Failed,0.0,0,0.0,Low,0,,,,0,13,2026-02-09 14:23:57,0,0,0,0,0,,,,Network Drop,Failed,,0
2382,76b3f8b7-cba0-41aa-b4f3-caac5d4a12b8,20,5,2,2026-03-30 09:46:46,20260330,2,No Answer,116.0,90+,51868.21669102309,High,0,,,,0,6,2026-03-30 09:46:52,0,0,0,0,0,,,,Network Drop,Failed,,0
300,14ca811d-1691-4b2d-a306-fd05fd06dad3,,6,5,2026-06-23 15:07:59,20260623,1,Connected,0.0,0,0.0,Low,0,0.8561946968112966,Positive,0.5839469125856508,0,42,2026-06-23 15:08:41,1,1,1,1,0,,,,Customer Hung Up,Completed,5.0,1
4742,c833ed51-d584-4ab9-851a-7fbf3fd717b5,20,7,4,2026-02-13 19:17:00,20260213,1,Connected,107.0,90+,22866.829738672302,High,1,0.7600768634752314,Neutral,0.1626502498882619,1,47,2026-02-13 19:17:47,1,0,0,0,0,,,,Transferred to Agent,Failed,11.0,1
2925,17385923-27b8-4435-a0ed-4791c3a1b76d,20,7,3,2026-05-27 18:12:15,20260527,2,Connected,0.0,0,0.0,Low,1,0.8829985513167175,Positive,0.4373767280445062,0,56,2026-05-27 18:13:11,1,1,0,1,0,,,,System Error,Failed,11.0,1
3664,d0941f2b-33e1-453f-814c-d1f341877f0f,21,1,3,2026-04-30 16:51:52,20260430,1,Connected,0.0,0,0.0,Low,1,0.6443788238624906,Neutral,0.0456817358807459,0,65,2026-04-30 16:52:57,1,0,0,0,0,,,,System Error,Failed,15.0,1
8523,a84dffa6-5843-4633-82a6-909ee0226dd2,21,2,2,2026-01-01 16:23:14,20260101,1,Connected,0.0,0,0.0,Low,1,0.5240317242163564,Neutral,-0.123689499554748,1,78,2026-01-01 16:24:32,1,1,1,0,0,,,,Transferred to Agent,Completed,6.0,1
8444,8cf224a8-1e6c-4e02-97ce-3f1f40a67241,21,2,2,2026-06-16 10:01:16,20260616,2,Voicemail,49.0,31-60,42279.30939030453,Medium,0,,,,0,8,2026-06-16 10:01:24,0,0,0,0,0,,,,Voicemail,Failed,,0
8492,22684338-cb34-42a0-b4fe-d53cb20086e2,21,3,4,2026-01-19 17:51:02,20260119,1,Failed,0.0,0,0.0,Low,0,,,,0,3,2026-01-19 17:51:05,0,0,0,0,0,,,,Network Drop,Failed,,0
6717,4db6ee5d-cf9d-4503-a61d-d1b291203041,21,6,5,2026-02-21 19:06:25,20260221,1,Connected,0.0,0,0.0,Low,1,0.6856485948206925,Neutral,0.1056578153526573,1,90,2026-02-21 19:07:55,1,0,0,0,0,,,,Transferred to Agent,Failed,16.0,1
6109,88a7e247-4178-4629-9cc9-5d2c531717c4,21,7,5,2026-02-01 15:22:23,20260201,1,No Answer,0.0,0,0.0,Low,0,,,,0,9,2026-02-01 15:22:32,0,0,0,0,0,,,,Network Drop,Failed,,0
1470,645b8b4e-4837-4b6b-bbb6-8683b1af864e,22,1,6,2026-03-23 17:26:02,20260323,1,No Answer,0.0,0,0.0,Low,0,,,,0,14,2026-03-23 17:26:16,0,0,0,0,0,,,,Network Drop,Failed,,0
9788,1bddf4b8-d4f7-4a34-a2b6-4e1c7681446c,22,2,2,2026-02-12 08:29:07,20260212,1,Connected,35.0,31-60,58456.17605782622,Medium,1,0.737331330262444,Neutral,0.0098593719795636,0,71,2026-02-12 08:30:18,1,1,1,1,0,,,,Customer Hung Up,Completed,9.0,1
7706,d19f56a7-7acd-4a90-a4e0-16f45f4b49e1,22,2,3,2026-03-25 09:52:36,20260325,2,No Answer,86.0,61-90,17963.439929489625,High,0,,,,0,6,2026-03-25 09:52:42,0,0,0,0,0,,,,Network Drop,Failed,,0
9559,ec9e9443-9325-4fb6-869e-f19eb8125287,22,5,1,2026-02-16 09:35:42,20260216,1,Connected,0.0,0,0.0,Low,0,0.6875765659559776,Neutral,-0.1308015789774704,0,24,2026-02-16 09:36:06,1,1,1,1,0,,,,Customer Hung Up,Completed,13.0,1
9058,7c472e2a-ddfa-4dad-8b3d-7917046746da,22,6,2,2026-01-07 16:41:28,20260107,1,Connected,0.0,0,0.0,Low,0,0.6110011373725397,Neutral,0.2759627186228939,0,29,2026-01-07 16:41:57,1,0,0,0,0,,,,System Error,Failed,6.0,1
3719,7e8eb2de-c611-4abe-bf1d-95cdf169f00c,22,7,4,2026-03-08 15:06:16,20260308,1,Connected,0.0,0,0.0,Low,0,0.9323097143670992,Positive,0.7553631163683856,0,48,2026-03-08 15:07:04,1,1,1,1,0,,,,Customer Hung Up,Completed,10.0,1
2635,77bb8bce-50be-42db-94d5-ac879f820121,23,1,6,2026-04-22 13:05:17,20260422,1,Voicemail,51.0,31-60,56532.48325109309,Medium,0,,,,0,2,2026-04-22 13:05:19,0,0,0,0,0,,,,Voicemail,Failed,,0
1613,b5d537f7-47f4-457b-a482-dddea3a5e7d7,23,2,3,2026-03-02 16:52:21,20260302,1,Connected,10.0,1-30,33264.17450274024,Low,1,0.8321219181387419,Positive,0.5230740951714306,1,74,2026-03-02 16:53:35,1,0,0,0,0,,,,Transferred to Agent,Failed,9.0,1
5787,6ff4ffa6-d323-4181-aa7d-1108140be2ad,23,3,3,2026-04-04 14:45:43,20260404,1,Connected,0.0,0,0.0,Low,1,0.7327367803784357,Neutral,-0.0463818605343732,1,48,2026-04-04 14:46:31,1,0,0,0,0,,,,Transferred to Agent,Failed,14.0,1
8301,0c3e9a27-bce9-4d20-b7c7-7abad47366bb,23,3,3,2026-04-21 18:06:59,20260421,2,No Answer,0.0,0,0.0,Low,0,,,,0,0,2026-04-21 18:06:59,0,0,0,0,0,,,,Network Drop,Failed,,0
7271,65f5f867-f26b-4c65-82fa-61a56eb50699,23,4,4,2026-01-20 13:34:43,20260120,1,Connected,30.0,1-30,3604.113252680465,Low,0,0.5070575427918478,Neutral,-0.0344893446211798,0,41,2026-01-20 13:35:24,1,1,1,1,0,,,,Customer Hung Up,Completed,17.0,1
8173,9571abf3-ba2e-4327-9a9b-9cc18ff3332f,23,4,4,2026-06-14 14:19:49,20260614,2,Connected,0.0,0,0.0,Low,0,0.9727241141586211,Positive,0.5904462077448687,0,21,2026-06-14 14:20:10,1,1,1,1,0,,,,Customer Hung Up,Completed,10.0,1
2596,ca907e49-6f87-4da7-a098-52f9dbd8f6dc,23,6,4,2026-03-29 14:58:37,20260329,1,Failed,0.0,0,0.0,Low,0,,,,0,14,2026-03-29 14:58:51,0,0,0,0,0,,,,Network Drop,Failed,,0
1116,e395cf75-a957-469d-91bf-f5bd44a0b354,23,6,3,2026-04-04 18:35:14,20260404,2,Connected,0.0,0,0.0,Low,0,0.9185778786832556,Positive,0.4754634050987464,0,72,2026-04-04 18:36:26,1,1,1,1,0,,,,Customer Hung Up,Completed,11.0,1
1673,cb19b2d7-5dcc-43a5-a636-dfa0fd65a413,23,7,6,2026-03-21 12:13:18,20260321,1,Voicemail,82.0,61-90,71655.98004573048,High,0,,,,0,3,2026-03-21 12:13:21,0,0,0,0,0,,,,Voicemail,Failed,,0
492,1e622902-5c1d-4ca5-9099-05ebc0defab3,23,7,1,2026-03-29 16:16:33,20260329,2,Connected,0.0,0,0.0,Low,1,0.4754247484524161,Neutral,0.0358589842897444,1,90,2026-03-29 16:18:03,1,0,0,0,0,,,,Transferred to Agent,Failed,14.0,1
3124,c860ac6d-a5d4-460b-82ee-bedc71a04095,24,2,2,2026-02-15 17:28:33,20260215,1,Connected,0.0,0,0.0,Low,1,0.8836693998432171,Positive,0.6255008013894078,0,40,2026-02-15 17:29:13,1,1,1,1,1,1.0,Success,1.0,Customer Hung Up,Completed,1.0,1
5796,9634da83-a5d0-4054-8379-167ea1de544d,24,4,2,2026-04-20 08:02:54,20260420,1,No Answer,0.0,0,0.0,Low,0,,,,0,8,2026-04-20 08:03:02,0,0,0,0,0,,,,Network Drop,Failed,,0
3530,1946188c-d3d6-4a72-93c3-6bf5fb7dc754,25,1,2,2026-04-27 11:41:06,20260427,1,Connected,0.0,0,0.0,Low,1,0.6281476610342338,Positive,0.4735345750653689,1,33,2026-04-27 11:41:39,1,0,0,0,0,,,,Transferred to Agent,Failed,12.0,1
7955,1640ab56-3b82-4d0e-a455-5a2ea4dbc090,25,1,3,2026-06-24 08:12:11,20260624,2,Connected,0.0,0,0.0,Low,0,0.8419236036761997,Positive,0.3589545864870544,0,36,2026-06-24 08:12:47,1,1,1,1,0,,,,Customer Hung Up,Completed,14.0,1
1753,e1077852-a52a-4101-ac2a-255fa6ccf990,25,3,2,2026-06-29 17:36:56,20260629,1,Connected,0.0,0,0.0,Low,1,0.5100749023478317,Neutral,-0.0670811301790549,1,78,2026-06-29 17:38:14,1,1,1,0,0,,,,Transferred to Agent,Completed,6.0,1
7469,c28c873c-4c6d-424a-85b2-60316d8ed42c,25,6,6,2026-04-27 08:07:21,20260427,1,Connected,0.0,0,0.0,Low,0,0.8608366213054376,Neutral,0.1764314231906885,0,64,2026-04-27 08:08:25,1,0,0,0,0,,,,System Error,Failed,13.0,1
6675,5e7a2243-d725-4a5d-92ae-ef105349499d,26,2,6,2026-03-22 16:09:27,20260322,1,Voicemail,0.0,0,0.0,Low,0,,,,0,13,2026-03-22 16:09:40,0,0,0,0,0,,,,Voicemail,Failed,,0
9199,92bebedc-4286-4184-83b0-0b947288cd65,26,2,4,2026-05-23 08:55:42,20260523,2,Connected,49.0,31-60,91175.69594784008,Medium,0,0.7747774609626599,Neutral,0.2125703809935105,0,62,2026-05-23 08:56:44,1,1,1,1,0,,,,Customer Hung Up,Completed,2.0,1
7840,6810fe15-6918-450d-9aac-c2d93fe6248e,26,3,1,2026-05-13 15:04:01,20260513,1,Connected,50.0,31-60,119567.86989016084,Medium,1,0.4878025826539178,Neutral,-0.2136447049567828,1,44,2026-05-13 15:04:45,1,0,0,0,0,,,,Transferred to Agent,Failed,2.0,1
5474,fae76675-0e09-4874-b6bf-297b09acc1fd,26,4,4,2026-06-17 19:09:18,20260617,1,No Answer,0.0,0,0.0,Low,0,,,,0,3,2026-06-17 19:09:21,0,0,0,0,0,,,,Network Drop,Failed,,0
7677,a9d8bd12-9e57-4fd0-9304-d34d3701e4a6,26,7,4,2026-02-26 15:06:21,20260226,1,Connected,98.0,90+,77968.12985411614,High,1,0.5353535367019564,Neutral,-0.2901637330580993,1,40,2026-02-26 15:07:01,1,0,1,0,0,,,,Transferred to Agent,Completed,4.0,1
7025,28df0de4-743c-4cd2-bfcc-5a7855f4a8c1,26,7,2,2026-06-21 17:40:47,20260621,2,Connected,0.0,0,0.0,Low,0,0.4323642439118623,Neutral,-0.1903423514971919,0,37,2026-06-21 17:41:24,1,1,1,1,0,,,,Customer Hung Up,Completed,6.0,1
406,4932f7a8-37e0-4052-a4fb-21f3f0e14fb3,27,2,6,2026-05-28 12:42:06,20260528,1,Connected,0.0,0,0.0,Low,1,0.4575421879206924,Negative,-0.3143440015590765,1,80,2026-05-28 12:43:26,1,0,0,0,0,,,,Transferred to Agent,Failed,15.0,1
528,77e6c2ba-f203-44a9-82fd-dc79f3a27746,27,5,2,2026-02-17 17:55:09,20260217,1,No Answer,0.0,0,0.0,Low,0,,,,0,0,2026-02-17 17:55:09,0,0,0,0,0,,,,Network Drop,Failed,,0
3796,2d32026e-6fec-449a-9aed-c1e931134b1d,27,5,1,2026-05-28 15:14:22,20260528,2,No Answer,0.0,0,0.0,Low,0,,,,0,11,2026-05-28 15:14:33,0,0,0,0,0,,,,Network Drop,Failed,,0
7068,69f3291e-d5a3-4b82-b8c2-4622bc2fbbbe,27,7,1,2026-01-26 13:29:13,20260126,1,Connected,0.0,0,0.0,Low,0,0.8504858845499351,Neutral,-0.0306850636767606,0,21,2026-01-26 13:29:34,1,1,1,1,0,,,,Customer Hung Up,Completed,5.0,1
9957,5a20caa6-8a51-43dc-9306-1d212b1073d1,27,7,4,2026-03-26 10:49:55,20260326,2,Voicemail,6.0,1-30,41486.41863155627,Low,0,,,,0,7,2026-03-26 10:50:02,0,0,0,0,0,,,,Voicemail,Failed,,0
7558,010d5f32-dd00-4b01-8f92-efcbfb0ea5bf,28,1,6,2026-01-08 09:44:27,20260108,1,Connected,48.0,31-60,25405.828377380003,Medium,1,0.6714891006928818,Neutral,0.0707488366596487,1,70,2026-01-08 09:45:37,1,0,0,0,0,,,,Transferred to Agent,Failed,11.0,1
7954,bc40f08d-f74b-45dc-be70-e1bf5d233c5e,28,2,6,2026-01-11 17:22:10,20260111,1,No Answer,0.0,0,0.0,Low,0,,,,0,13,2026-01-11 17:22:23,0,0,0,0,0,,,,Network Drop,Failed,,0
1726,16b0ca51-373e-49b5-b948-55ba2c7239c4,28,3,6,2026-01-09 13:16:50,20260109,1,Failed,0.0,0,0.0,Low,0,,,,0,4,2026-01-09 13:16:54,0,0,0,0,0,,,,Network Drop,Failed,,0
2342,1867a949-1965-4664-b15a-5bf753d4a91b,28,3,4,2026-06-12 10:36:25,20260612,2,No Answer,0.0,0,0.0,Low,0,,,,0,2,2026-06-12 10:36:27,0,0,0,0,0,,,,Network Drop,Failed,,0
6197,dd450e6b-0d60-4c6c-aadc-10318700f3a1,28,6,5,2026-02-09 18:35:28,20260209,1,No Answer,113.0,90+,31845.71469292985,High,0,,,,0,9,2026-02-09 18:35:37,0,0,0,0,0,,,,Network Drop,Failed,,0
2356,a41004fd-bc92-462b-9052-72cf656be3bc,29,1,2,2026-03-03 16:45:45,20260303,1,Connected,0.0,0,0.0,Low,1,0.8455995585353445,Positive,0.5041324816564204,0,49,2026-03-03 16:46:34,1,1,1,1,0,,,,Customer Hung Up,Completed,9.0,1
4669,2411dee3-861b-44d7-908d-b6a0508c6ce5,29,3,3,2026-03-25 14:49:21,20260325,1,Connected,0.0,0,0.0,Low,1,0.7875730812197379,Neutral,0.2619160493542657,0,38,2026-03-25 14:49:59,1,1,1,1,0,,,,Customer Hung Up,Completed,2.0,1
4387,b5eabbc8-d9a6-42c4-b6c9-16b316bb110a,29,4,3,2026-01-01 11:53:33,20260101,1,Connected,92.0,90+,26296.74935307034,High,1,0.4427449401987124,Neutral,0.2803602265363647,0,37,2026-01-01 11:54:10,1,1,0,1,0,,,,System Error,Failed,8.0,1
7022,8f258162-bc2b-493a-be62-a02ce2b3d928,29,5,5,2026-01-22 18:16:22,20260122,1,Connected,46.0,31-60,12252.136896748634,Medium,1,0.3805075051951463,Neutral,-0.2898507882689528,1,40,2026-01-22 18:17:02,1,0,1,0,0,,,,Transferred to Agent,Completed,14.0,1
3241,9741de40-a4f5-4c56-ab2a-68ebeb08daf3,29,5,1,2026-02-03 15:16:59,20260203,2,Connected,0.0,0,0.0,Low,1,0.7875148747547507,Neutral,0.2310793922562678,0,82,2026-02-03 15:18:21,1,1,1,1,0,,,,Customer Hung Up,Completed,16.0,1
5269,facdb715-215f-4afd-85e0-15bc086fe901,29,7,4,2026-03-29 09:32:52,20260329,1,Connected,0.0,0,0.0,Low,1,0.9207454588379758,Positive,0.6471014970121961,0,44,2026-03-29 09:33:36,1,1,1,1,0,,,,Customer Hung Up,Completed,11.0,1
5467,fe64ea6b-e8b8-44b8-9d5e-8e8ddcb26681,30,1,5,2026-05-08 15:29:01,20260508,1,Connected,0.0,0,0.0,Low,1,0.5827481585016661,Neutral,0.1355661034168493,0,52,2026-05-08 15:29:53,1,1,1,1,1,1.0,Success,1.0,Customer Hung Up,Completed,8.0,1
4750,78527149-1586-4cdb-ba24-5778e1e18fd2,30,2,3,2026-01-29 08:27:30,20260129,1,No Answer,57.0,31-60,49057.41161834945,Medium,0,,,,0,11,2026-01-29 08:27:41,0,0,0,0,0,,,,Network Drop,Failed,,0
1791,3d2b97ab-6333-43e7-a261-eeae850be242,30,2,1,2026-02-09 18:15:22,20260209,2,Connected,38.0,31-60,42715.84391760072,Medium,1,0.3192080855313823,Negative,-0.6309896845415317,1,73,2026-02-09 18:16:35,1,0,0,0,0,,,,Transferred to Agent,Failed,6.0,1
6390,7a80b7f3-e511-488a-b4d9-28d7d2f23ab5,30,3,5,2026-03-05 18:24:14,20260305,1,Connected,87.0,61-90,23124.44257675239,High,1,0.166983861483608,Negative,-0.5968970405545975,1,85,2026-03-05 18:25:39,1,0,0,0,0,,,,Transferred to Agent,Failed,3.0,1
3881,dac8ee5c-0fc1-4114-88c0-c2e5f364bc07,30,4,2,2026-03-04 13:14:30,20260304,1,Connected,0.0,0,0.0,Low,1,0.7890005043083343,Positive,0.393879958764866,0,72,2026-03-04 13:15:42,1,1,1,1,0,,,,Customer Hung Up,Completed,1.0,1
8661,e32dc435-706c-4ef7-bfd3-a5b1424ebe1d,30,5,1,2026-01-22 09:10:05,20260122,1,Connected,0.0,0,0.0,Low,1,0.5052332106132789,Negative,-0.3313224555677236,1,82,2026-01-22 09:11:27,1,0,0,0,0,,,,Transferred to Agent,Failed,6.0,1
7164,eacb00ed-13cc-4565-b878-45ca491bb48f,31,1,2,2026-05-13 19:19:59,20260513,1,Connected,0.0,0,0.0,Low,0,0.6483448988410663,Positive,0.3823655498156402,0,30,2026-05-13 19:20:29,1,1,1,1,1,1.0,Success,1.0,Customer Hung Up,Completed,13.0,1
3232,a2f0d340-6f79-499f-862c-bd00059f7802,31,2,5,2026-05-12 12:49:47,20260512,1,Connected,113.0,90+,56326.05658686539,High,1,0.153666188131869,Negative,-0.694957964759868,1,63,2026-05-12 12:50:50,1,0,0,0,0,,,,Transferred to Agent,Failed,3.0,1
7821,e253d51c-3542-4763-aa0a-70734594f900,31,3,2,2026-03-26 15:10:28,20260326,1,Connected,27.0,1-30,28602.361844045845,Low,1,0.5706269956983151,Neutral,0.0409613658847525,1,65,2026-03-26 15:11:33,1,0,0,0,0,,,,Transferred to Agent,Failed,9.0,1
2410,dc8b3514-c370-425c-92b6-f62f48183ae7,31,3,3,2026-06-01 11:07:25,20260601,2,Connected,0.0,0,0.0,Low,0,0.8783112393533294,Positive,0.5548594316201445,0,30,2026-06-01 11:07:55,1,1,1,1,0,,,,Customer Hung Up,Completed,7.0,1
1961,0af43cbf-095b-482e-8e4d-f871ba59ecf4,31,4,1,2026-05-11 15:37:13,20260511,1,Connected,24.0,1-30,65683.43055361696,Low,1,0.7337937969097609,Neutral,-0.0381358910026042,0,57,2026-05-11 15:38:10,1,1,0,1,0,,,,System Error,Failed,7.0,1
5258,c75e9714-3af7-46f1-bd50-a070040ca95d,31,5,5,2026-06-20 15:57:53,20260620,1,Connected,0.0,0,0.0,Low,0,0.5388191997482873,Neutral,-0.205847000185675,0,66,2026-06-20 15:58:59,1,1,1,1,0,,,,Customer Hung Up,Completed,17.0,1
4574,ab052a36-a622-4d4d-a63d-e544c44aa7b8,31,5,5,2026-06-26 19:48:09,20260626,2,No Answer,1.0,1-30,18770.90860497618,Low,0,,,,0,13,2026-06-26 19:48:22,0,0,0,0,0,,,,Network Drop,Failed,,0
8471,5e60ed7b-190e-4049-9422-6b003376c814,31,6,2,2026-03-07 09:59:59,20260307,1,Connected,0.0,0,0.0,Low,0,0.7660715544938248,Positive,0.4993155046968819,0,66,2026-03-07 10:01:05,1,1,1,1,0,,,,Customer Hung Up,Completed,7.0,1
8637,9e45fa90-7db4-4dc7-b1e6-48e148fdd670,33,3,3,2026-01-08 08:23:20,20260108,1,Connected,0.0,0,0.0,Low,1,0.9079832943630836,Positive,0.5487197576732379,0,78,2026-01-08 08:24:38,1,1,1,1,0,,,,Customer Hung Up,Completed,11.0,1
7663,17dd4266-5944-4617-b0ec-5b25e7939cea,33,3,1,2026-05-17 15:04:28,20260517,2,No Answer,108.0,90+,8000.845010303761,High,0,,,,0,14,2026-05-17 15:04:42,0,0,0,0,0,,,,Network Drop,Failed,,0
414,a673c1fd-01e3-40cf-9b6a-19aef36c0acb,33,3,5,2026-06-15 19:14:41,20260615,3,No Answer,0.0,0,0.0,Low,0,,,,0,7,2026-06-15 19:14:48,0,0,0,0,0,,,,Network Drop,Failed,,0
3885,c91a9f8d-457d-42df-be05-0ad168eea317,33,4,3,2026-02-02 09:52:27,20260202,1,Connected,0.0,0,0.0,Low,0,0.8963448800688464,Positive,0.5834121962312141,0,54,2026-02-02 09:53:21,1,1,1,1,0,,,,Customer Hung Up,Completed,10.0,1
52,910917c6-a2f8-4acd-b290-5f1ebe09e074,33,4,1,2026-04-06 19:38:29,20260406,2,No Answer,0.0,0,0.0,Low,0,,,,0,3,2026-04-06 19:38:32,0,0,0,0,0,,,,Network Drop,Failed,,0
6661,7d0cb36c-fee8-4eee-80ae-949a5dd0a904,33,7,4,2026-02-03 15:18:41,20260203,1,Connected,99.0,90+,47630.74739766676,High,1,0.7939944994925753,Neutral,0.2173898609714039,0,78,2026-02-03 15:19:59,1,1,1,1,0,,,,Customer Hung Up,Completed,7.0,1
3310,4105343a-47e3-4cbd-b51b-23f0ec321c6d,34,1,5,2026-04-13 11:45:34,20260413,1,No Answer,0.0,0,0.0,Low,0,,,,0,8,2026-04-13 11:45:42,0,0,0,0,0,,,,Network Drop,Failed,,0
8040,8da49d7f-4991-44cf-b054-5f739fe6246e,34,2,3,2026-02-07 18:52:47,20260207,1,Connected,93.0,90+,69790.706428364,High,0,0.7367219237817229,Neutral,-0.0303904117775746,0,47,2026-02-07 18:53:34,1,1,1,1,0,,,,Customer Hung Up,Completed,13.0,1
8806,db102857-9784-4737-80ad-86619b42e68c,34,3,5,2026-05-09 18:12:13,20260509,1,Connected,0.0,0,0.0,Low,1,0.7066818012276842,Neutral,0.0214284740505421,0,44,2026-05-09 18:12:57,1,1,1,1,0,,,,Customer Hung Up,Completed,18.0,1
5298,5b33f21e-e419-4b28-b1f1-15030383b895,34,3,5,2026-05-27 13:30:17,20260527,2,No Answer,0.0,0,0.0,Low,0,,,,0,8,2026-05-27 13:30:25,0,0,0,0,0,,,,Network Drop,Failed,,0
8002,725ad28c-b519-4b01-b84a-372c8e47f8ed,34,7,2,2026-03-22 08:02:29,20260322,1,No Answer,0.0,0,0.0,Low,0,,,,0,0,2026-03-22 08:02:29,0,0,0,0,0,,,,Network Drop,Failed,,0
7661,5068b71a-55ba-45ff-8ae6-0d25f11893f0,35,4,3,2026-01-25 08:07:03,20260125,1,No Answer,79.0,61-90,23738.04945429798,High,0,,,,0,10,2026-01-25 08:07:13,0,0,0,0,0,,,,Network Drop,Failed,,0
1313,d0a22556-31ea-4a1a-8494-28b96ebdad00,35,5,3,2026-03-28 11:46:50,20260328,1,Connected,37.0,31-60,44220.5309574858,Medium,1,0.775057299116774,Positive,0.3817709369257238,0,83,2026-03-28 11:48:13,1,1,1,1,0,,,,Customer Hung Up,Completed,9.0,1
5289,df5a418b-a499-46ea-95a8-5ae0d9f2b725,35,5,1,2026-06-07 12:43:29,20260607,2,Failed,0.0,0,0.0,Low,0,,,,0,12,2026-06-07 12:43:41,0,0,0,0,0,,,,Network Drop,Failed,,0
5346,3c44163f-2c06-4e2d-9446-83310a51a94d,36,4,5,2026-01-13 12:18:19,20260113,1,Voicemail,0.0,0,0.0,Low,0,,,,0,13,2026-01-13 12:18:32,0,0,0,0,0,,,,Voicemail,Failed,,0
6641,0886fa6b-1f8d-494b-9b6f-1836b97224e1,36,5,3,2026-04-18 08:50:16,20260418,1,Connected,0.0,0,0.0,Low,1,0.8869134554733611,Positive,0.4830797639236661,0,40,2026-04-18 08:50:56,1,1,1,1,0,,,,Customer Hung Up,Completed,9.0,1
9310,7a44c8ad-deb6-4a10-9e7c-fcad85c1000b,36,5,3,2026-05-06 17:59:08,20260506,2,No Answer,108.0,90+,21086.51084216993,High,0,,,,0,12,2026-05-06 17:59:20,0,0,0,0,0,,,,Network Drop,Failed,,0
9053,032a2255-ed19-461d-84b9-d16c47d829ef,37,2,1,2026-03-15 15:54:37,20260315,1,Connected,0.0,0,0.0,Low,1,0.284909335872402,Negative,-0.4082072942134276,1,86,2026-03-15 15:56:03,1,0,0,0,1,1.0,Failed,,Transferred to Agent,Failed,17.0,1
319,6a946515-b4ee-422f-b78d-49c0a10a51d9,37,4,1,2026-02-13 18:27:06,20260213,1,No Answer,32.0,31-60,55979.70809869717,Medium,0,,,,0,3,2026-02-13 18:27:09,0,0,0,0,0,,,,Network Drop,Failed,,0
1360,764b9960-c5c4-4b9f-a791-b058bf68df10,37,4,2,2026-05-18 18:21:51,20260518,2,Connected,57.0,31-60,26366.388527422445,Medium,1,0.4300011130580931,Neutral,-0.1159723748459512,1,80,2026-05-18 18:23:11,1,0,0,0,0,,,,Transferred to Agent,Failed,14.0,1
3029,89b65b05-d320-42d8-8902-bf5f392f017e,38,2,5,2026-03-21 15:52:06,20260321,1,Voicemail,0.0,0,0.0,Low,0,,,,0,8,2026-03-21 15:52:14,0,0,0,0,0,,,,Voicemail,Failed,,0
55,2a329304-6de9-4658-8a37-3f32f638c9c8,38,4,2,2026-01-17 10:12:21,20260117,1,Connected,0.0,0,0.0,Low,0,0.7127679814681429,Neutral,0.0261522510861323,0,34,2026-01-17 10:12:55,1,1,1,1,0,,,,Customer Hung Up,Completed,9.0,1
4434,2f03b68c-d60d-4978-880d-3f632e7f2dcd,38,7,5,2026-01-21 17:38:04,20260121,1,Connected,0.0,0,0.0,Low,1,0.5707820318190582,Neutral,0.0572937925240938,1,95,2026-01-21 17:39:39,1,1,1,0,0,,,,Transferred to Agent,Completed,4.0,1
4571,126ffdbb-45d5-41c1-a209-91954b0959ff,39,3,4,2026-01-30 09:24:04,20260130,1,Connected,47.0,31-60,1000.0,Medium,1,0.6051040455548855,Neutral,0.1287092326771301,0,43,2026-01-30 09:24:47,1,1,1,1,0,,,,Customer Hung Up,Completed,15.0,1
1207,a78a998f-4c45-4659-9f23-3430fe57b0f3,39,3,4,2026-05-03 10:18:23,20260503,2,Connected,79.0,61-90,40596.53135345299,High,1,0.7612502326415777,Neutral,0.2592970243033917,1,48,2026-05-03 10:19:11,1,0,0,0,0,,,,Transferred to Agent,Failed,8.0,1
